date,signal_date,execution_price_mode,strategy_value,benchmark_value,strategy_flow,benchmark_flow,cash,cash_pct,spy_weight_actual,qqq_weight_actual,equity_exposure,multiplier,target_spy_weight,target_qqq_weight,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,panic_tier,satellite_signal,decision_cash_reservoir_pct,regime,reason,cape,vix,rsi14,spy_close,qqq_close,spy_trade_price,qqq_trade_price,trend_up,qqq_trend_up,spy_drawdown_252d,vix_sma20,spy_ret_21d,qqq_rel_63d,qqq_rel_126d,strategy_nav,benchmark_nav
2023-06-22,2023-06-21,next_open,113098.62201332378,113040.71752699214,2000.0,2000.0,0.0,0.0,0.3996426001403606,0.6003573998596393,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.01783463588502924,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.2,64.64403645859187,421.6164855957031,360.2815856933594,419.1438339963334,354.8306667482636,True,True,-0.013656567740974013,15.501499999999998,0.04284455221321859,0.06704191556830486,0.1602687004847141,1.052422324290574,1.051877575968332
2023-06-23,2023-06-22,next_open,112083.80683272413,112052.77341886671,0.0,0.0,0.0,0.0,0.4002123527072468,0.5997876472927531,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,12.91,66.26318219375037,418.4290771484375,356.7099914550781,418.1586317913709,356.38528138026277,True,True,-0.010096131282809728,15.220500000000001,0.04618397896656279,0.07198743177059574,0.17634920785126673,1.0429791132940136,1.0426844615191158
2023-06-26,2023-06-23,next_open,110999.34508283895,111072.08225455786,0.0,0.0,0.0,0.0,0.402471367770527,0.5975286322294731,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.44,60.039402318317464,416.7195739746094,351.92816162109375,417.85930613287513,356.1786991600499,True,True,-0.017579775924152496,14.891,0.050059605891938475,0.05977003263394498,0.17608092012774645,1.03288781655581,1.0335588378743399
2023-06-27,2023-06-26,next_open,112629.50598641328,112634.67630363595,0.0,0.0,0.0,0.0,0.4009945811215487,0.5990054188784514,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,14.25,56.94987805951824,421.2880859375,357.9792175292969,417.5984155696539,353.4728819606406,True,True,-0.021593479996861675,14.6465,0.05340128143264966,0.05286670767590396,0.16558757064606744,1.0480570352126493,1.0480992413371393
2023-06-28,2023-06-27,next_open,112783.95756024332,112772.98231859152,0.0,0.0,0.0,0.0,0.4006475086526607,0.5993524913473394,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.74,62.50304566630711,421.5006713867187,358.6778259277344,420.20636537536024,356.15899579339106,True,True,-0.010867173457978385,14.436000000000002,0.05580664792313872,0.06865864920820264,0.1850322430353013,1.0494942612497746,1.0493862200376998
2023-06-29,2023-06-28,next_open,114826.81492307321,114882.87206336725,2000.0,2000.0,0.0,0.0,0.40293538433275483,0.5970646156672451,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.017424037666154857,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.43,62.74387397834215,423.1619262695313,357.95953369140625,421.08528892018165,358.38261161325084,True,True,-0.010368048860615375,14.2345,0.0428337961066636,0.07350357094704618,0.1908943059232815,1.0498930640344546,1.0504087768728585
2023-06-30,2023-06-29,next_open,116430.00242318271,116445.96793979008,0.0,0.0,0.0,0.0,0.40207661021572305,0.597923389784277,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.54,64.654322238079,428.1555480957031,363.4793395996094,426.3783313417032,361.63938600193586,True,True,-0.006467625865774318,14.014499999999998,0.046545179049035434,0.06327137032148133,0.19608565584576088,1.0645514470771202,1.0647006342942387
2023-07-03,2023-06-30,next_open,116647.81740961548,116650.02819990285,0.0,0.0,0.0,0.0,0.4017875348440071,0.5982124651559929,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.59,69.68631872083503,428.6481323242187,364.33538818359375,427.8078209721531,364.118924794639,True,True,0.0,13.9115,0.06479971159684283,0.063259191008332,0.20130714440326103,1.0665429892413067,1.066566418848399
2023-07-05,2023-07-03,next_open,116576.22501827503,116561.69854445828,0.0,0.0,0.0,0.0,0.4014363522411599,0.5985636477588401,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,13.57,70.13793889231239,428.0106201171875,364.3255310058594,426.83224475721846,362.77095217680977,True,True,0.0,13.86,0.05599185756696534,0.06188252435449426,0.1952674651303341,1.065888400370612,1.065758794146207
2023-07-06,2023-07-05,next_open,117678.68002887565,117661.60379170405,2000.0,2000.0,0.0,0.0,0.4022021773240854,0.5977978226759146,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.016866787584878494,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,14.18,68.71116662432561,424.6590576171875,361.55084228515625,424.42725571135543,360.6161373160052,True,True,-0.001487262299673331,13.832500000000001,0.03939057032798088,0.07008885284082367,0.19457935695863093,1.0576819003500324,1.0575289561265868
2023-07-07,2023-07-06,next_open,117325.62232930728,117317.71405872182,0.0,0.0,0.0,0.0,0.40239398704055984,0.5976060129594402,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,15.44,61.614885578174096,423.5869140625,360.3504638671875,423.664201015191,361.3245640384335,True,True,-0.009306175406391226,13.9065,0.03323156868341659,0.06798462011034889,0.19790537414245235,1.054508659976151,1.0544381147762756
2023-07-10,2023-07-07,next_open,117468.09244158982,117485.35931573884,0.0,0.0,0.0,0.0,0.402923213857184,0.597076786142816,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,14.83,59.4980057986117,424.6590576171875,360.4685363769531,423.2295437531058,360.0749747976582,True,True,-0.011807396043640117,13.950999999999999,0.028383560409670272,0.07495133500887996,0.20047206400653939,1.0557891643042512,1.0559448910562135
2023-07-11,2023-07-10,next_open,118116.03757026244,118149.74561415918,0.0,0.0,0.0,0.0,0.4032648193431579,0.5967351806568421,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,15.07,60.94308987008034,427.3634643554687,362.2494812011719,425.4220646553444,360.89166814029903,True,True,-0.009306175406391226,14.022,0.03456390518836261,0.069561465369822,0.2029943171672477,1.0616128176189283,1.0619163186586886
2023-07-12,2023-07-11,next_open,119389.48904901254,119370.77814448107,0.0,0.0,0.0,0.0,0.4021735123962715,0.5978264876037286,1.0,1.25,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,fair,CAPE=29.9:fair; qqq_mild_strength_satellite_qqq_tilt,29.939593027231528,14.84,64.39407243008057,430.8020324707031,366.82464599609375,431.15943303446664,366.35235412153,True,True,-0.002997022200433408,14.072500000000002,0.0348926113441852,0.06974603552275327,0.19582916843678588,1.0730584471902105,1.0728908185428976
2023-07-13,2023-07-12,next_open,122992.25429474712,122867.24386305772,2000.0,2000.0,0.0,0.0,0.4000100826341064,0.5999899173658936,1.0,1.25,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.016475891081413768,fair,CAPE=29.9:fair; qqq_strong_satellite_to_qqq,29.939593027231528,13.54,68.23695661209578,434.22125244140625,373.0528259277344,432.617887210663,370.0026714877334,True,True,0.0,13.998999999999999,0.04135085869915622,0.08184170216180253,0.19286403243729855,1.0874639095093628,1.086340880230372
2023-07-14,2023-07-13,next_open,122946.04945164686,122816.15761664772,0.0,0.0,0.0,0.0,0.3999111794069212,0.6000888205930788,1.0,1.25,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,fair,CAPE=29.9:fair; qqq_strong_satellite_to_qqq,29.939593027231528,13.61,71.5276838234924,433.9508056640625,372.9741516113281,435.1098740968055,373.4857786392497,True,True,0.0,13.949000000000002,0.04017977994647981,0.09678619672063515,0.20183236641512137,1.0870553789103896,1.085889196965184
2023-07-17,2023-07-14,next_open,123805.75366164923,123604.80211074665,0.0,0.0,0.0,0.0,0.3985131450626905,0.6014868549373095,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.34,70.90198173964454,435.45758056640625,376.4571838378906,433.8059330908804,373.6923742197424,True,True,-0.0006228317380210235,13.922,0.032723200376494344,0.09045909014843767,0.19682875671073008,1.0946566486536888,1.0928620623682948
2023-07-18,2023-07-17,next_open,124781.56921131704,124570.01098357896,0.0,0.0,0.0,0.0,0.39833473740209135,0.6016652625979086,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.48,72.35306293311223,438.69329833984375,379.5368957519531,435.12919667930265,375.8176832280745,True,True,0.0,13.871,0.03507634963274531,0.0962155856431095,0.20171416421925237,1.103284543139294,1.1013960363026942
2023-07-19,2023-07-18,next_open,124874.58560472401,124692.65010520228,0.0,0.0,0.0,0.0,0.3989231459541873,0.6010768540458127,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.3,75.21183553059394,439.6688232421875,379.4483642578125,439.4853035858035,380.5995627236231,True,True,0.0,13.859,0.029998133477496136,0.10003579404700047,0.19902432842151163,1.1041069686765999,1.1024803602213087
2023-07-20,2023-07-19,next_open,124789.00685427853,124811.49419033757,2000.0,2000.0,0.0,0.0,0.4029214556852043,0.5970785443147957,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.015763598284616053,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.76,76.01700699779923,436.75189208984375,370.7013244628906,438.6740145693688,376.4572264736471,True,True,0.0,13.853,0.03581671501341921,0.09798595145903644,0.19147659031891373,1.0856668511703875,1.085847964896462
2023-07-21,2023-07-20,next_open,124565.53200408773,124624.48972617477,0.0,0.0,0.0,0.0,0.4036443106395343,0.5963556893604657,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.99,68.81881090295418,436.75189208984375,369.5894775390625,438.4711584160143,373.0823777776435,True,True,-0.00663438251280557,13.892500000000002,0.0343108374691834,0.0801648519378495,0.1684750784268454,1.0837226155118271,1.0842210440895685
2023-07-24,2023-07-21,next_open,124908.81175343381,125002.82409148573,0.0,0.0,0.0,0.0,0.40433322291560536,0.5956667770843946,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,13.6,68.81881090295418,438.7029724121094,370.1798706054687,437.9012750217946,370.56358341647297,True,True,-0.00663438251280557,13.926999999999998,0.03963783388995279,0.07927715575048233,0.16796411593766192,1.086709156185064,1.0875125165880615
2023-07-25,2023-07-24,next_open,125550.97656713433,125596.09816556396,0.0,0.0,0.0,0.0,0.4033633648552924,0.5966366351447076,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,13.91,70.9525405814004,439.9006652832031,372.6888122558594,438.43253737447066,370.888253820198,True,True,-0.002196768974783714,13.9505,0.04052613548131245,0.07590709564720366,0.15472175171370872,1.0922960028857256,1.0926739438279378
2023-07-26,2023-07-25,next_open,125309.58888697717,125397.2596022096,0.0,0.0,0.0,0.0,0.4042024774022666,0.5957975225977334,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.0,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.86,72.209712755053,439.96826171875,371.4491271972656,438.9637376866275,371.6459230276656,True,True,0.0,13.931000000000001,0.05131476110860378,0.08363582875185083,0.14779451918248876,1.0901959252488103,1.0909440674991437
2023-07-27,2023-07-26,next_open,126761.23909166126,126797.11800205511,2000.0,2000.0,0.0,0.0,0.40313640180809734,0.5968635981919026,1.0,1.0,0.4,0.6000000000000001,0.4,0.4,0.0,0.2,0,qqq_strong_satellite_to_qqq,0.01570973575113465,elevated,CAPE=30.9:elevated; qqq_strong_satellite_to_qqq,30.8909260883331,13.19,72.28262520895623,437.05126953125,370.56353759765625,443.35846818342566,376.9098266210042,True,True,0.0,13.9035,0.05578976653867751,0.08315587728476226,0.1449110774561595,1.0854252710812062,1.0857228934445837
2023-07-28,2023-07-27,next_open,128639.65172059124,128571.82904327835,0.0,0.0,0.0,0.0,0.40113895280343415,0.5988610471965659,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,14.41,64.42712918933884,441.33013916015625,377.313232421875,440.3256151682766,374.6172742044875,True,True,-0.006630005937484418,13.952499999999997,0.03741663749800073,0.07664865638939444,0.15279385994094996,1.1015096557998216,1.1009191726429306
2023-07-31,2023-07-28,next_open,128778.08036068876,128727.5153932992,0.0,0.0,0.0,0.0,0.40147070838235854,0.5985292916176415,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,13.33,69.63941583107339,442.1704406738281,377.510009765625,441.8034013690048,377.6182564624205,True,True,0.0,13.942000000000002,0.04704492571316554,0.07793346973795279,0.1527115624933577,1.1026949861522224,1.1022522647279707
2023-08-01,2023-07-31,next_open,128451.36061353379,128394.11904283216,0.0,0.0,0.0,0.0,0.4013401133472222,0.5986598866527779,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,13.63,70.55196540250799,440.9051513671875,376.6343994140625,440.7022952345732,376.1621074380126,True,True,0.0,13.943999999999999,0.04492019065105923,0.07819573824054471,0.1423938691980291,1.0998973654231694,1.0993974991307978
2023-08-02,2023-08-01,next_open,126046.74301028697,126091.14610179176,0.0,0.0,0.0,0.0,0.40330706837036884,0.5966929316296312,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,13.93,67.2730743091474,434.7717895507813,368.3694763183594,437.78533196247287,373.1611574017235,True,True,-0.002861542044086951,13.962,0.029777970478697346,0.07893045307762359,0.1519652510254843,1.0793072171053268,1.079677883381878
2023-08-03,2023-08-02,next_open,127784.57983555764,127813.02790522868,2000.0,2000.0,0.0,0.0,0.40372718407985964,0.5962728159201404,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.015619296149058041,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,16.09,54.13846293032462,433.5257873535156,367.7790832519531,432.7530947667371,365.95882713700206,True,True,-0.016732577401085247,14.0575,0.014285976689922597,0.06742268304476284,0.14226233360155494,1.0770623784067062,1.0772964468173092
2023-08-04,2023-08-03,next_open,127194.52871050974,127224.81464197303,0.0,0.0,0.0,0.0,0.40376566629851984,0.59623433370148,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,15.92,51.92066925349113,431.5650939941406,366.0572204589844,435.3416905501171,369.7075514147437,True,True,-0.019550500271204974,14.0815,0.012885585023142854,0.06843068207322789,0.1316655308599779,1.072088993754634,1.072338579306761
2023-08-07,2023-08-04,next_open,128284.88866826592,128318.65799056322,0.0,0.0,0.0,0.0,0.4038281292009907,0.5961718707990094,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,17.1,48.550262218950444,435.33197021484375,369.1565246582031,433.4002093110776,367.8675933356882,True,True,-0.023984748196930306,14.194999999999999,0.016262543452396194,0.06445056190064768,0.10818287719316788,1.0812793490457937,1.0815582462853472
2023-08-08,2023-08-07,next_open,127409.36838500324,127494.51864812666,0.0,0.0,0.0,0.0,0.4048350103389469,0.5951649896610531,1.0,1.0,0.45,0.55,0.4,0.4,0.05,0.15,0,qqq_mild_strength_satellite_qqq_tilt,0.0,elevated,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,30.8909260883331,15.77,54.64213752943896,433.4389343261719,366.0178833007813,432.791781332074,366.6476058999817,True,True,-0.015465688860981208,14.23,0.027727618022238554,0.06131755071395717,0.11595283997903771,1.073899820468498,1.0746118308859125
