date,nav
2015-06-19,1.0357834539610735
2015-06-22,1.041089699232644
2015-06-23,1.0418267848742282
2015-06-24,1.034259772909816
2015-06-25,1.031115543869736
2015-06-26,1.024272858866844
2015-06-29,1.0000885957968562
2015-06-30,1.0036503622025856
2015-07-01,1.0116181414859948
2015-07-02,1.0118992215281415
2015-07-06,1.009556062124194
2015-07-07,1.0120868662602163
2015-07-08,0.9944640533285877
2015-07-09,0.9939017384219084
2015-07-10,1.009087414761166
2015-07-13,1.0202250738490244
2015-07-14,1.0246505196867226
2015-07-15,1.0243103056585146
2015-07-16,1.0325296883614048
2015-07-17,1.0334052600592618
2015-07-20,1.0339401738170786
2015-07-21,1.0298547644428557
2015-07-22,1.0280066707029865
2015-07-23,1.0222192145816922
2015-07-24,1.011616824381116
2015-07-27,1.003240058488862
2015-07-28,1.0118903099964673
2015-07-29,1.015714672083668
2015-07-30,1.0205404863086878
2015-07-31,1.0193569109483278
2015-08-03,1.0161697545538648
2015-08-04,1.014257535912572
2015-08-05,1.022088383309514
2015-08-06,1.0056987219931626
2015-08-07,1.004423709044607
2015-08-10,1.0170786390092914
2015-08-11,1.00790104837885
2015-08-12,1.009109008946808
2015-08-13,1.0078531708176528
2015-08-14,1.0115239601873776
2015-08-17,1.0171755403716407
2015-08-18,1.0142290864811696
2015-08-19,1.0062108734790554
2015-08-20,0.985199677897837
2015-08-21,0.9555430115422084
2015-08-24,0.9153081375034369
2015-08-25,0.9045369206463333
2015-08-26,0.9392655224582135
2015-08-27,0.9624983074168237
2015-08-28,0.9625466258395421
2015-08-31,0.9547700049510194
2015-09-01,0.9262724517068051
2015-09-02,0.9438540973426734
2015-09-03,0.9445301143992088
2015-09-04,0.9302330634405354
2015-09-08,0.956456919985652
2015-09-09,0.9457124900484145
2015-09-10,0.9560015277254975
2015-09-11,0.9612826040845873
2015-09-14,0.9583691012576909
2015-09-15,0.9696601372614844
2015-09-16,0.975123490839632
2015-09-17,0.9754875940965123
2015-09-18,0.9616136207175464
2015-09-21,0.9646254810537365
2015-09-22,0.9502036232613811
2015-09-23,0.9509337848938282
2015-09-24,0.9474651787537778
2015-09-25,0.9394327992218792
2015-09-28,0.9126882043343633
2015-09-29,0.9079420785265845
2015-09-30,0.9288446283857976
2015-10-01,0.9330434713551675
2015-10-02,0.9493821726256596
2015-10-05,0.9629826549791664
2015-10-06,0.9584188063904454
2015-10-07,0.964169186431111
2015-10-08,0.9680028733873849
2015-10-09,0.9723842943633029
2015-10-12,0.9747577332515551
2015-10-13,0.9684595439943726
2015-10-14,0.9669080069230769
2015-10-15,0.9827898119959636
2015-10-16,0.986897441158932
2015-10-19,0.992556682590069
2015-10-20,0.9874453255723213
2015-10-21,0.9814207777343433
2015-10-22,1.001410512757689
2015-10-23,1.029432852903551
2015-10-26,1.0300718007295966
2015-10-27,1.0321713726080268
2015-10-28,1.0407513357658247
2015-10-29,1.0391082089037647
2015-10-30,1.03445337209926
2015-11-02,1.0461369357777575
2015-11-03,1.0491702783596832
2015-11-04,1.0459880318149806
2015-11-05,1.0449434465867202
2015-11-06,1.0443966827937468
2015-11-09,1.0346509229449876
2015-11-10,1.0370378110275087
2015-11-11,1.0329603347150873
2015-11-12,1.0185403088086118
2015-11-13,1.0071037801308464
2015-11-16,1.022418945505488
2015-11-17,1.0216728905992045
2015-11-18,1.0378828342438002
2015-11-19,1.0369876947756342
2015-11-20,1.0407668213651848
2015-11-23,1.0395736933723596
2015-11-24,1.040965841579836
2015-11-25,1.0408163958197416
2015-11-27,1.0420097947112255
2015-11-30,1.0376841752273605
2015-12-01,1.0475787487393433
2015-12-02,1.0368882749678612
2015-12-03,1.0223690098527187
2015-12-04,1.042308415332755
2015-12-07,1.0359937675965656
2015-12-08,1.0290321235636537
2015-12-09,1.0210262555006933
2015-12-10,1.0236618285519754
2015-12-11,1.0038225652761352
2015-12-14,1.0088942396662837
2015-12-15,1.0194849324317812
2015-12-16,1.03440205737712
2015-12-17,1.0186398189159367
2015-12-18,1.0004924983632908
2015-12-21,1.0087456969017183
2015-12-22,1.0178996334805936
2015-12-23,1.0305040965759176
2015-12-24,1.028803846293854
2015-12-28,1.026452987732951
2015-12-29,1.0374073167980857
2015-12-30,1.0300541339036822
2015-12-31,1.0172314394811182
2016-01-04,0.9957704067847403
2016-01-05,0.9940425598772508
2016-01-06,0.9844940658839475
2016-01-07,0.9536662566458924
2016-01-08,0.9458455348714425
2016-01-11,0.9487554788224539
2016-01-12,0.9597589821355806
2016-01-13,0.9266577255033411
2016-01-14,0.9463912100467741
2016-01-15,0.9170182607512706
2016-01-19,0.9190187211805175
2016-01-20,0.9161997479882737
2016-01-21,0.9171088580668577
2016-01-22,0.9436629088587531
2016-01-25,0.9296585655244839
2016-01-26,0.938024813096993
2016-01-27,0.914653767909683
2016-01-28,0.9275672090251061
2016-01-29,0.9469368105334699
2016-02-01,0.9494828714494121
2016-02-02,0.9289313222747986
2016-02-03,0.924475099490652
2016-02-04,0.924384203420521
2016-02-05,0.8922831770029045
2016-02-08,0.8786424179491599
2016-02-09,0.8759141914497749
2016-02-10,0.8792789145059865
2016-02-11,0.8780058467036974
2016-02-12,0.8913738428584125
2016-02-16,0.9114711357482784
2016-02-17,0.9321137303702951
2016-02-18,0.9214741847808737
2016-02-19,0.9242024112802585
2016-02-22,0.9392071342064235
2016-02-23,0.9237474827977862
2016-02-24,0.9325686588527679
2016-02-25,0.9417534938769102
2016-02-26,0.94057117276748
2016-02-29,0.9321137303702952
2016-03-01,0.9620323548411303
2016-03-02,0.9623963872534717
2016-03-03,0.9605774202099426
2016-03-04,0.9609412285563756
2016-03-07,0.9550303698955858
2016-03-08,0.9471188267396408
2016-03-09,0.9532115522293291
2016-03-10,0.9517566922867776
2016-03-11,0.9683981419843926
2016-03-14,0.9700348687558424
2016-03-15,0.9684541307915494
2016-03-16,0.9740587069022703
2016-03-17,0.9802380182014966
2016-03-18,0.9840900238442288
2016-03-21,0.9854865628991755
2016-03-22,0.9849570558935753
2016-03-23,0.9784569098743134
2016-03-24,0.9780233073712791
2016-03-28,0.9786014152158713
2016-03-29,0.9876535376740131
2016-03-30,0.9919865359617149
2016-03-31,0.9895791513427539
2016-04-01,0.9963203125546675
2016-04-04,0.993094064333546
2016-04-05,0.9831752557395026
2016-04-06,0.993912754978984
2016-04-07,0.9820196453988468
2016-04-08,0.9846679587320984
2016-04-11,0.9823569110075092
2016-04-12,0.9915053703600227
2016-04-13,1.001520602326799
2016-04-14,1.0015686842956237
2016-04-15,1.0004610694454315
2016-04-18,1.0074910683837381
2016-04-19,1.01066888872259
2016-04-20,1.0116320847095859
2016-04-21,1.0061909527015245
2016-04-22,1.0061909527015245
2016-04-25,1.0044575804297213
2016-04-26,1.0059501104655948
2016-04-27,1.0080206618676995
2016-04-28,0.9988723754719082
2016-04-29,0.9934794119110327
2016-05-02,1.0013759240285187
2016-05-03,0.9926606347872335
2016-05-04,0.9871237712333287
2016-05-05,0.9869308380095015
2016-05-06,0.9905422608513881
2016-05-09,0.9913610379751874
2016-05-10,1.0036870582314694
2016-05-11,0.9942978431213875
2016-05-12,0.9945870267612252
2016-05-13,0.9859201654022095
2016-05-16,0.9956462137291481
2016-05-17,0.9863532490350767
2016-05-18,0.9866423461965533
2016-05-19,0.9832235106650494
2016-05-20,0.9894349919146406
2016-05-23,0.9880867942636022
2016-05-24,1.000894412513382
2016-05-25,1.0080919472149996
2016-05-26,1.0110448672213035
2016-05-27,1.016305275516902
2016-05-31,1.018243157609277
2016-06-01,1.0183355780506658
2016-06-02,1.020457847614005
2016-06-03,1.0156593903880788
2016-06-06,1.0193506159645942
2016-06-07,1.0167665464688536
2016-06-08,1.018520267796172
2016-06-09,1.0171295068102923
2016-06-10,1.0074898776333578
2016-06-13,0.9997201010193786
2016-06-14,0.9977537755031106
2016-06-15,0.9963631006537963
2016-06-16,0.9993361903471337
2016-06-17,0.9956149184462311
2016-06-20,1.00202675210577
2016-06-21,1.0048709814971826
2016-06-22,1.0032318026565228
2016-06-23,1.0162967384954473
2016-06-24,0.9798024845789025
2016-06-27,0.96225405437134
2016-06-28,0.9796092802625809
2016-06-29,0.9962897123000264
2016-06-30,1.0098847325627776
2016-07-01,1.012006017760304
2016-07-05,1.0047264443403445
2016-07-06,1.0107527307328947
2016-07-07,1.010125484263232
2016-07-08,1.0257485962696054
2016-07-11,1.0316074531493895
2016-07-12,1.0368148786646691
2016-07-13,1.0343040919038198
2016-07-14,1.0413719361288518
2016-07-15,1.0396980529712996
2016-07-18,1.04657974139892
2016-07-19,1.0427667754676804
2016-07-20,1.0549491571866803
2016-07-21,1.0525313343981002
2016-07-22,1.0572521487156206
2016-07-25,1.054380617103768
2016-07-26,1.0548672201047047
2016-07-27,1.0537483636334664
2016-07-28,1.0549647841803036
2016-07-29,1.0566680685945897
2016-08-01,1.0557922527573071
2016-08-02,1.0490272884494338
2016-08-03,1.0520935134349636
2016-08-04,1.0532129785947306
2016-08-05,1.0618267908307508
2016-08-08,1.0611941025829286
2016-08-09,1.0618267908307508
2016-08-10,1.0591986476748712
2016-08-11,1.064113894499556
2016-08-12,1.0631897314019947
2016-08-15,1.066255608565508
2016-08-16,1.0607562816197917
2016-08-17,1.062751301750329
2016-08-18,1.065136404272253
2016-08-19,1.0635788572828366
2016-08-22,1.0635301622005413
2016-08-23,1.0656715284444767
2016-08-24,1.0602208096255517
2016-08-25,1.0594909051241468
2016-08-26,1.0574952763050807
2016-08-29,1.0627026066680334
2016-08-30,1.060950714126956
2016-08-31,1.0579337059567464
2016-09-01,1.0579823140835376
2016-09-02,1.0627513017503285
2016-09-06,1.0659636989382482
2016-09-07,1.0658662218181534
2016-09-08,1.0634328589914543
2016-09-09,1.0379798525202018
2016-09-12,1.052872026063159
2016-09-13,1.037736290153221
2016-09-14,1.0373471642723793
2016-09-15,1.0477134777380057
2016-09-16,1.0436634381791032
2016-09-19,1.0438588271968132
2016-09-20,1.0439078701011248
2016-09-21,1.05564721097647
2016-09-22,1.0622996548620396
2016-09-23,1.056478505595654
2016-09-26,1.0479188666386872
2016-09-27,1.0544241818113216
2016-09-28,1.05965794664752
2016-09-29,1.0500707544986183
2016-09-30,1.0579948356761277
2016-10-03,1.055451474136744
2016-10-04,1.0500707544986183
2016-10-05,1.0547177435931587
2016-10-06,1.055451474136744
2016-10-07,1.0518315165011136
2016-10-10,1.0573102349923584
2016-10-11,1.0439569130054362
2016-10-12,1.045326288283983
2016-10-13,1.0419023283545912
2016-10-14,1.0424405829249623
2016-10-17,1.0388208861558446
2016-10-18,1.045326288283983
2016-10-19,1.0481146034784128
2016-10-20,1.046158017680687
2016-10-21,1.04664688152473
2016-10-24,1.05109804682404
2016-10-25,1.0475763489080414
2016-10-26,1.0454730691749012
2016-10-27,1.0426851018024876
2016-10-28,1.0396036596037408
2016-10-31,1.03965244164154
2016-11-01,1.0321200080544914
2016-11-02,1.0259076459751657
2016-11-03,1.02121196179833
2016-11-04,1.0200867575752923
2016-11-07,1.0425871899048722
2016-11-08,1.0472826132151958
2016-11-09,1.0583864832665877
2016-11-10,1.0610276697480825
2016-11-11,1.0585818722842977
2016-11-14,1.05941377559201
2016-11-15,1.0676797658116357
2016-11-16,1.0656743979761107
2016-11-17,1.0711525077788269
2016-11-18,1.0687558401748576
2016-11-21,1.0768265283322773
2016-11-22,1.0789298080654175
2016-11-23,1.079516757718084
2016-11-25,1.083527580344638
2016-11-28,1.078440683354862
2016-11-29,1.082170963452347
2016-11-30,1.0690691755146737
2016-12-01,1.0505988558657442
2016-12-02,1.0526919961843246
2016-12-05,1.060880363482526
2016-12-06,1.0634280218942944
2016-12-07,1.0768937504447458
2016-12-08,1.0788043274783425
2016-12-09,1.0872659096642625
2016-12-12,1.082352859636412
2016-12-13,1.089576777752639
2016-12-14,1.0805828117478167
2016-12-15,1.0850320418126673
2016-12-16,1.0829096512342895
2016-12-19,1.0852679574828235
2016-12-20,1.0894540573806002
2016-12-21,1.0864227026051676
2016-12-22,1.0845457527708673
2016-12-23,1.0861338887566272
2016-12-27,1.0888287192686106
2016-12-28,1.080357340966942
2016-12-29,1.078825162484546
2016-12-30,1.067740421037303
2017-01-03,1.077293130404948
2017-01-04,1.0831508527554463
2017-01-05,1.0892792006780347
2017-01-06,1.0988317636428817
2017-01-09,1.1024367129392627
2017-01-10,1.1048700738447046
2017-01-11,1.1078436610747406
2017-01-12,1.1050630787866773
2017-01-13,1.1075997609354338
2017-01-17,1.1036971000637428
2017-01-18,1.106136273885332
2017-01-19,1.1020385101450474
2017-01-20,1.1060877352573966
2017-01-23,1.1032092997851288
2017-01-24,1.1102832659676263
2017-01-25,1.1198930521562878
2017-01-26,1.118722090087688
2017-01-27,1.1169657331990477
2017-01-30,1.1100387623285046
2017-01-31,1.1099412540013374
2017-02-01,1.1103803432234973
2017-02-02,1.111112302284196
2017-02-03,1.118770801144142
2017-02-06,1.1167706303304537
2017-02-07,1.1168194276011667
2017-02-08,1.1182828284370092
2017-02-09,1.1249174467545688
2017-02-10,1.1293564465328094
2017-02-13,1.1355029197147182
2017-02-14,1.1400399451056815
2017-02-15,1.145991229204737
2017-02-16,1.1450156286475086
2017-02-17,1.1468205241640848
2017-02-21,1.1536499004932013
2017-02-22,1.1526258475222966
2017-02-23,1.1534060003538942
2017-02-24,1.1548697460467734
2017-02-27,1.15667455534909
2017-02-28,1.1535524783802928
2017-03-01,1.1696994607736058
2017-03-02,1.1623333144666435
2017-03-03,1.1630651873130833
2017-03-06,1.1596017018778118
2017-03-07,1.156138130228281
2017-03-08,1.1539915676024528
2017-03-09,1.155454796009777
2017-03-10,1.1595039349078669
2017-03-13,1.1600893297279073
2017-03-14,1.1556502437354077
2017-03-15,1.1656504080897756
2017-03-16,1.163358057151622
2017-03-17,1.1613146929940692
2017-03-20,1.1600409635284903
2017-03-21,1.145146760535768
2017-03-22,1.14784121477888
2017-03-23,1.146616110155496
2017-03-24,1.145783539054298
2017-03-27,1.1446076627729234
2017-03-28,1.1529368223552692
2017-03-29,1.1540143281668844
2017-03-30,1.157688866108704
2017-03-31,1.154994411865592
2017-04-03,1.1529857058402417
2017-04-04,1.153720509971495
2017-04-05,1.150290906740093
2017-04-06,1.1535248036030863
2017-04-07,1.1523484100361565
2017-04-10,1.153034761753733
2017-04-11,1.1516628342469133
2017-04-12,1.1466161101554964
2017-04-13,1.139169353516172
2017-04-17,1.149262111984932
2017-04-18,1.1458322501107527
2017-04-19,1.1437257771154579
2017-04-20,1.153034761753733
2017-04-21,1.1493599651691362
2017-04-24,1.162000527426091
2017-04-25,1.170401903402588
2017-04-26,1.1687566052727165
2017-04-27,1.1757720273178378
2017-04-28,1.1778511337320905
2017-05-01,1.1883311246747112
2017-05-02,1.1903231745632104
2017-05-03,1.18651206452771
2017-05-04,1.186945381363962
2017-05-05,1.1912753202102049
2017-05-08,1.1938740979177076
2017-05-09,1.1927781002750324
2017-05-10,1.19491995474205
2017-05-11,1.1924790085405044
2017-05-12,1.1904865246232044
2017-05-15,1.1970622475029342
2017-05-16,1.1959661622014859
2017-05-17,1.1747446744537087
2017-05-18,1.1794773716246292
2017-05-19,1.1871488291707137
2017-05-22,1.1931763340821726
2017-05-23,1.1958166163342214
2017-05-24,1.1986061814772146
2017-05-25,1.2043352082655585
2017-05-26,1.204086345008136
2017-05-30,1.2030399622311536
2017-05-31,1.2027410458141718
2017-06-01,1.2123052315935317
2017-06-02,1.2163407785403304
2017-06-05,1.2154437663130653
2017-06-06,1.2115582035273973
2017-06-07,1.2138000766547596
2017-06-08,1.2143979094887232
2017-06-09,1.2125547084623673
2017-06-12,1.2123052315935317
2017-06-13,1.2182335944323788
2017-06-14,1.2166894851405514
2017-06-15,1.2143482069642573
2017-06-16,1.2146129364596485
2017-06-19,1.2247249019134123
2017-06-20,1.2164652539984284
2017-06-21,1.2285113284123677
2017-06-22,1.2281623243233573
2017-06-23,1.232875784723221
2017-06-26,1.2271148886789434
2017-06-27,1.2048556816658924
2017-06-28,1.2222262911685005
2017-06-29,1.2010153665546288
2017-06-30,1.2014517275102374
2017-07-03,1.1887945784074927
2017-07-05,1.2004912253550388
2017-07-06,1.1896673003187102
2017-07-07,1.2024991631546513
2017-07-10,1.2103550716135516
2017-07-11,1.2137593080207947
2017-07-12,1.228162324323357
2017-07-13,1.230867846923608
2017-07-14,1.2405572617005127
2017-07-17,1.2411684775151124
2017-07-18,1.2494607469296215
2017-07-19,1.256792514188932
2017-07-20,1.2584518712769166
2017-07-21,1.2579281534547095
2017-07-24,1.2636891906247814
2017-07-25,1.260459103447558
2017-07-26,1.2645619125359988
2017-07-27,1.2566190705878828
2017-07-28,1.255571070440292
2017-07-31,1.2502463942258288
2017-08-01,1.2531264894334824
2017-08-02,1.256531149218108
2017-08-03,1.251643257336636
2017-08-04,1.2539122778554843
2017-08-07,1.2618561076841597
2017-08-08,1.259673738402939
2017-08-09,1.2580150869439253
2017-08-10,1.2310428429083933
2017-08-11,1.2403831124704932
2017-08-14,1.2563565766107059
2017-08-15,1.257229721899306
2017-08-16,1.2594118089289386
2017-08-17,1.239776740404818
2017-08-18,1.2378386420125052
2017-08-21,1.2388073786265512
2017-08-22,1.251761852982653
2017-08-23,1.247273352498765
2017-08-24,1.2443665174924057
2017-08-25,1.2472733524987647
2017-08-28,1.2473246159648348
2017-08-29,1.2487528482808508
2017-08-30,1.2546686879890119
2017-08-31,1.2681131294041799
2017-09-01,1.2663782858670618
2017-09-05,1.2550159091189046
2017-09-06,1.258832396618918
2017-09-07,1.2617816727024302
2017-09-08,1.2508520602542932
2017-09-11,1.2652510793072562
2017-09-12,1.2682870204385366
2017-09-13,1.2700218639756546
2017-09-14,1.2625620788364587
2017-09-15,1.2668988370924907
2017-09-18,1.2652388788879103
2017-09-19,1.267411675409138
2017-09-20,1.263500249013754
2017-09-21,1.2557636405666386
2017-09-22,1.254546403326142
2017-09-25,1.2413336296438426
2017-09-26,1.2445497723712104
2017-09-27,1.2557636405666388
2017-09-28,1.2553290532154522
2017-09-29,1.2597412398776973
2017-10-02,1.2652068887480832
2017-10-03,1.2679146806774595
2017-10-04,1.2694190774842742
2017-10-05,1.2769406246508823
2017-10-06,1.2754862054822076
2017-10-09,1.2733803295478452
2017-10-10,1.2767399277368823
2017-10-11,1.2787453241540048
2017-10-12,1.2768401451336424
2017-10-13,1.2783947816990773
2017-10-16,1.280099438552426
2017-10-17,1.2810019193642268
2017-10-18,1.282255554245408
2017-10-19,1.2826066209412947
2017-10-20,1.2892252504286354
2017-10-23,1.2842112351448698
2017-10-24,1.2864675682346123
2017-10-25,1.2800994385524256
2017-10-26,1.2817543798881135
2017-10-27,1.2922342187892515
2017-10-30,1.28742020143154
2017-10-31,1.2894259473426353
2017-11-01,1.2911310410634504
2017-11-02,1.2916321280472511
2017-11-03,1.295944446806709
2017-11-06,1.2979501927178043
2017-11-07,1.2970477119060033
2017-11-08,1.2992540673576058
2017-11-09,1.2945407042641208
2017-11-10,1.2941395725566005
2017-11-13,1.2953430550526552
2017-11-14,1.2923343488125187
2017-11-15,1.2858659143600784
2017-11-16,1.2967967752333838
2017-11-17,1.2929861550721795
2017-11-20,1.2951923357767952
2017-11-21,1.3036666035138242
2017-11-22,1.3025134481498828
2017-11-24,1.305521717522553
2017-11-27,1.3049371685548696
2017-11-28,1.3082784110978432
2017-11-29,1.2854699492448909
2017-11-30,1.2962476466513584
2017-12-01,1.2907335855914315
2017-12-04,1.2758614845556597
2017-12-05,1.2766972669279462
2017-12-06,1.2824622918287372
2017-12-07,1.2868071201714275
2017-12-08,1.2924879064038297
2017-12-11,1.302513520978922
2017-12-12,1.3007593349483937
2017-12-13,1.3032660081559058
2017-12-14,1.3023463914608389
2017-12-15,1.3171345233919607
2017-12-18,1.32817774108119
2017-12-19,1.320307692943765
2017-12-20,1.3188845311845372
2017-12-21,1.3190523346119678
2017-12-22,1.3175446646206124
2017-12-26,1.3104285862607346
2017-12-27,1.310596120124426
2017-12-28,1.3121868157473455
2017-12-29,1.3040658037690567
2018-01-02,1.3269218436219152
2018-01-03,1.3398149424689625
2018-01-04,1.3421593383056902
2018-01-05,1.3556390078484624
2018-01-08,1.3609132919626874
2018-01-09,1.360996856721729
2018-01-10,1.3589146461762815
2018-01-11,1.3688295538862296
2018-01-12,1.3777526872155246
2018-01-16,1.3730434777538363
2018-01-17,1.3861306884047429
2018-01-18,1.383800878033415
2018-01-19,1.3900968405618275
2018-01-22,1.4013994589238037
2018-01-23,1.404374180469518
2018-01-24,1.4038286186178381
2018-01-25,1.4044235113615886
2018-01-26,1.420683454665058
2018-01-29,1.4112650357416812
2018-01-30,1.396788567476974
2018-01-31,1.3974833251973553
2018-02-01,1.3958970877845551
2018-02-02,1.3655079691342489
2018-02-05,1.308399125157411
2018-02-06,1.334177782072491
2018-02-07,1.3269399776517408
2018-02-08,1.2771679436490773
2018-02-09,1.2963531057215487
2018-02-12,1.3153892438099604
2018-02-13,1.3186609820159467
2018-02-14,1.3364576599555038
2018-02-15,1.3535114524750986
2018-02-16,1.353907818458077
2018-02-20,1.3454308976577554
2018-02-21,1.3387383972617228
2018-02-22,1.3404737446009036
2018-02-23,1.36788538864001
2018-02-26,1.3860238970369825
2018-02-27,1.3688609292663272
2018-02-28,1.3600770043329076
2018-03-01,1.3378709498318697
2018-03-02,1.3501532027347778
2018-03-05,1.3651199601182398
2018-03-06,1.3708948987359362
2018-03-07,1.3740669116395476
2018-03-08,1.3816317381526972
2018-03-09,1.4084736402770242
2018-03-12,1.4159568880237046
2018-03-13,1.3966794195773757
2018-03-14,1.39643520705817
2018-03-15,1.395215322967597
2018-03-16,1.3910669837673655
2018-03-19,1.3613868476731832
2018-03-20,1.3658677873017162
2018-03-21,1.3599205249975457
2018-03-22,1.326354332639308
2018-03-23,1.2914028725916997
2018-03-26,1.339389519582662
2018-03-27,1.2960468388081208
2018-03-28,1.2811375663018338
2018-03-29,1.3046017408481945
2018-04-02,1.2669615860784162
2018-04-03,1.281218883178202
2018-04-04,1.3014239663623606
2018-04-05,1.3088378132322696
2018-04-06,1.2760862300332692
2018-04-09,1.2850482402353858
2018-04-10,1.3134000697371708
2018-04-11,1.305823458169475
2018-04-12,1.3215472088899487
2018-04-13,1.3147034967699707
2018-04-16,1.3247245905406313
2018-04-17,1.3532393156852536
2018-04-18,1.356009589173893
2018-04-19,1.3435445369804697
2018-04-20,1.3222807630629188
2018-04-23,1.318940485769399
2018-04-24,1.2909955025395559
2018-04-25,1.2925434039816626
2018-04-26,1.3197552258736869
2018-04-27,1.3205698350329245
2018-04-30,1.3112005857237146
2018-05-01,1.3261907822712182
2018-05-02,1.3183700891293675
2018-05-03,1.318206931596429
2018-05-04,1.3432187456947955
2018-05-07,1.3543803708554187
2018-05-08,1.3529954960011998
2018-05-09,1.3677418728646495
2018-05-10,1.3819178530880674
2018-05-11,1.3806140332201158
2018-05-14,1.382977067601662
2018-05-15,1.3676599012630288
2018-05-16,1.3767034902316146
2018-05-17,1.3714075486086927
2018-05-18,1.3643198858596102
2018-05-21,1.3719779452487244
2018-05-22,1.3701855693973113
2018-05-23,1.38175495744523
2018-05-24,1.381347325502985
2018-05-25,1.3827324622473047
2018-05-29,1.376622042410196
2018-05-30,1.3864802405380194
2018-05-31,1.3855840526123129
2018-06-01,1.407337037238578
2018-06-04,1.4200466947863586
2018-06-05,1.421079500454979
2018-06-06,1.4329609132789345
2018-06-07,1.4328058898527265
2018-06-08,1.4370419183533267
2018-06-11,1.4389533982288374
2018-06-12,1.440813054968199
2018-06-13,1.4362152456754815
2018-06-14,1.4398313588641456
2018-06-15,1.4379946256118583
2018-06-18,1.4350367822076682
2018-06-19,1.4295365724529563
2018-06-20,1.4319753817276275
2018-06-21,1.4229988296178921
2018-06-22,1.4255927515152191
2018-06-25,1.4061865479652806
2018-06-26,1.4092997715814701
2018-06-27,1.3976252945163192
2018-06-28,1.405615869092508
2018-06-29,1.407639647295749
2018-07-02,1.4106486002645067
2018-07-03,1.4056679598180004
2018-07-05,1.4171351443385556
2018-07-06,1.4291212737921823
2018-07-09,1.441989912899953
